date;temperature_F;total_sales_RS;temperature_C
Tuesday/September 27/2016;72;36.814;22
Wednesday/September 28/2016;69;35.596;20
Thursday/September 29/2016;70;36.205;21
Friday/September 30/2016;73;36.808;22
Saturday/October 1/2016;74;37.416;23
Sunday/October 2/2016;66;33.226;18
Monday/October 3/2016;65;33.225;18
Tuesday/October 4/2016;75;37.414;23
Wednesday/October 5/2016;67;34.978;19
Thursday/October 6/2016;70;36.196;21
Friday/October 7/2016;73;36.804;22
Saturday/October 8/2016;75;37.412;23
Sunday/October 9/2016;64;32.612;17
Monday/October 10/2016;61;32.003;16
Tuesday/October 11/2016;71;36.190;21
Wednesday/October 12/2016;71;36.190;21
Thursday/October 13/2016;73;36.798;22
Friday/October 14/2016;69;35.580;20
Saturday/October 15/2016;69;35.579;20
Sunday/October 16/2016;63;32.608;17
Monday/October 17/2016;64;32.607;17
Tuesday/October 18/2016;72;36.795;22
Wednesday/October 19/2016;73;36.794;22
Thursday/October 20/2016;71;36.184;21
Friday/October 21/2016;73;36.792;22
Saturday/October 22/2016;73;36.790;22
Sunday/October 23/2016;62;31.996;16
Monday/October 24/2016;66;33.213;18
Tuesday/October 25/2016;72;36.176;21
Wednesday/October 26/2016;67;34.958;19
Thursday/October 27/2016;73;36.784;22
Friday/October 28/2016;73;36.782;22
Saturday/October 29/2016;73;36.779;22
Sunday/October 30/2016;63;32.600;17
Monday/October 31/2016;62;31.989;16
Tuesday/November 1/2016;74;37.381;23
Wednesday/November 2/2016;73;36.772;22
Thursday/November 3/2016;71;36.159;21
Friday/November 4/2016;71;36.159;21
Saturday/November 5/2016;70;36.159;21
Sunday/November 6/2016;61;31.987;16
Monday/November 7/2016;64;32.595;17
Tuesday/November 8/2016;71;36.156;21
Wednesday/November 9/2016;71;36.156;21
Thursday/November 10/2016;72;36.763;22
Friday/November 11/2016;71;36.152;21
Saturday/November 12/2016;69;35.541;20
Sunday/November 13/2016;62;31.981;16
Monday/November 14/2016;64;32.589;17
Tuesday/November 15/2016;69;35.538;20
Wednesday/November 16/2016;69;35.537;20
Thursday/November 17/2016;70;36.146;21
Friday/November 18/2016;70;36.145;21
Saturday/November 19/2016;69;35.535;20
Sunday/November 20/2016;63;32.586;17
Monday/November 21/2016;61;31.975;16
Tuesday/November 22/2016;69;35.530;20
Wednesday/November 23/2016;70;36.137;21
Thursday/November 24/2016;75;37.353;23
Friday/November 25/2016;74;37.350;23
Saturday/November 26/2016;71;36.132;21
Sunday/November 27/2016;61;31.972;16
Monday/November 28/2016;68;33.798;19
Tuesday/November 29/2016;73;36.739;22
Wednesday/November 30/2016;74;37.346;23
Thursday/December 1/2016;72;36.736;22
Friday/December 2/2016;69;35.517;20
Saturday/December 3/2016;75;37.340;23
Sunday/December 4/2016;63;32.576;17
Monday/December 5/2016;65;33.184;18
Tuesday/December 6/2016;75;37.336;23
Wednesday/December 7/2016;71;36.114;21
Thursday/December 8/2016;72;36.722;22
Friday/December 9/2016;71;36.110;21
Saturday/December 10/2016;73;36.718;22
Sunday/December 11/2016;63;32.571;17
Monday/December 12/2016;66;33.180;18
Tuesday/December 13/2016;70;36.107;21
Wednesday/December 14/2016;69;35.498;20
Thursday/December 15/2016;71;36.106;21
Friday/December 16/2016;73;36.715;22
Saturday/December 17/2016;72;36.711;22
Sunday/December 18/2016;60;31.344;15
Monday/December 19/2016;62;31.953;16
Tuesday/December 20/2016;68;35.490;20
Wednesday/December 21/2016;70;36.098;21
Thursday/December 22/2016;74;37.315;23
Friday/December 23/2016;72;36.704;22
Saturday/December 24/2016;72;36.704;22
Sunday/December 25/2016;63;32.557;17
Monday/December 26/2016;63;32.556;17
Tuesday/December 27/2016;71;36.093;21
Wednesday/December 28/2016;72;36.701;22
Thursday/December 29/2016;71;36.092;21
Friday/December 30/2016;72;36.696;22
Saturday/December 31/2016;67;34.869;19
Sunday/January 1/2017;67;33.771;19
Monday/January 2/2017;67;33.771;19
Tuesday/January 3/2017;70;36.080;21
Wednesday/January 4/2017;74;37.296;23
Thursday/January 5/2017;70;36.077;21
Friday/January 6/2017;72;36.684;22
Saturday/January 7/2017;73;36.684;22
Sunday/January 8/2017;62;31.942;16
Monday/January 9/2017;63;32.550;17
Tuesday/January 10/2017;75;37.280;23
Wednesday/January 11/2017;74;37.277;23
Thursday/January 12/2017;68;35.448;20
Friday/January 13/2017;71;36.053;21
Saturday/January 14/2017;72;36.661;22
Sunday/January 15/2017;62;31.934;16
Monday/January 16/2017;63;32.543;17
Tuesday/January 17/2017;70;36.041;21
Wednesday/January 18/2017;71;36.037;21
Thursday/January 19/2017;74;37.247;23
Friday/January 20/2017;72;36.637;22
Saturday/January 21/2017;71;36.026;21
Sunday/January 22/2017;64;32.539;17
Monday/January 23/2017;65;33.146;18
Tuesday/January 24/2017;74;37.235;23
Wednesday/January 25/2017;72;36.290;22
Thursday/January 26/2017;68;35.065;20
Friday/January 27/2017;68;35.057;20
Saturday/January 28/2017;67;34.435;19
Sunday/January 29/2017;63;32.536;17
Monday/January 30/2017;66;33.754;19
Tuesday/January 31/2017;70;35.650;21
Wednesday/February 1/2017;72;36.250;22
Thursday/February 2/2017;72;36.249;22
Friday/February 3/2017;66;34.419;19
Saturday/February 4/2017;70;35.027;20
Sunday/February 5/2017;64;32.532;17
Monday/February 6/2017;63;32.531;17
Tuesday/February 7/2017;73;36.242;22
Wednesday/February 8/2017;69;35.022;20
Thursday/February 9/2017;67;34.408;19
Friday/February 10/2017;65;33.796;18
Saturday/February 11/2017;70;35.619;21
Sunday/February 12/2017;63;32.528;17
Monday/February 13/2017;62;31.919;16
Tuesday/February 14/2017;67;34.400;19
Wednesday/February 15/2017;70;35.616;21
Thursday/February 16/2017;72;36.217;22
Friday/February 17/2017;68;34.998;20
Saturday/February 18/2017;68;34.995;20
Sunday/February 19/2017;67;33.738;19
Monday/February 20/2017;63;32.513;17
Tuesday/February 21/2017;71;35.592;21
Wednesday/February 22/2017;68;34.981;20
Thursday/February 23/2017;69;34.980;20
Friday/February 24/2017;67;34.370;19
Saturday/February 25/2017;66;34.367;19
Sunday/February 26/2017;63;32.509;17
Monday/February 27/2017;63;32.508;17
Tuesday/February 28/2017;67;34.364;19
Wednesday/March 1/2017;69;34.970;20
Thursday/March 2/2017;68;34.970;20
Friday/March 3/2017;69;34.968;20
Saturday/March 4/2017;70;35.575;21
Sunday/March 5/2017;64;32.508;17
Monday/March 6/2017;62;31.899;16
Tuesday/March 7/2017;69;34.957;20
Wednesday/March 8/2017;66;34.348;19
Thursday/March 9/2017;66;34.347;19
Friday/March 10/2017;71;35.562;21
Saturday/March 11/2017;69;34.952;20
Sunday/March 12/2017;65;33.115;18
Monday/March 13/2017;61;31.897;16
Tuesday/March 14/2017;67;34.338;19
Wednesday/March 15/2017;66;34.338;19
Thursday/March 16/2017;70;35.553;21
Friday/March 17/2017;69;34.944;20
Saturday/March 18/2017;70;34.944;20
Sunday/March 19/2017;65;33.109;18
Monday/March 20/2017;66;33.108;18
Tuesday/March 21/2017;69;34.937;20
Wednesday/March 22/2017;67;34.325;19
Thursday/March 23/2017;69;34.934;20
Friday/March 24/2017;69;34.934;20
Saturday/March 25/2017;69;34.934;20
Sunday/March 26/2017;61;31.886;16
Monday/March 27/2017;63;32.492;17
Tuesday/March 28/2017;71;35.542;21
Wednesday/March 29/2017;69;34.933;20
Thursday/March 30/2017;70;34.932;20
Friday/March 31/2017;73;36.149;22
Saturday/April 1/2017;66;33.711;18
Sunday/April 2/2017;66;33.099;18
Monday/April 3/2017;63;32.490;17
Tuesday/April 4/2017;71;35.529;21
Wednesday/April 5/2017;65;33.701;18
Thursday/April 6/2017;69;34.918;20
Friday/April 7/2017;73;36.135;22
Saturday/April 8/2017;70;34.917;20
Sunday/April 9/2017;67;33.705;19
Monday/April 10/2017;63;32.486;17
Tuesday/April 11/2017;68;34.909;20
Wednesday/April 12/2017;69;34.908;20
Thursday/April 13/2017;68;34.907;20
Friday/April 14/2017;66;34.298;19
Saturday/April 15/2017;67;34.297;19
Sunday/April 16/2017;62;31.876;16
Monday/April 17/2017;64;32.484;17
Tuesday/April 18/2017;68;34.293;19
Wednesday/April 19/2017;69;34.902;20
Thursday/April 20/2017;74;36.727;23
Friday/April 21/2017;70;35.509;21
Saturday/April 22/2017;66;34.287;19
Sunday/April 23/2017;64;32.480;17
Monday/April 24/2017;61;31.262;15
Tuesday/April 25/2017;67;34.286;19
Wednesday/April 26/2017;70;35.504;21
Thursday/April 27/2017;70;34.894;20
Friday/April 28/2017;68;34.893;20
Saturday/April 29/2017;71;35.501;21
Sunday/April 30/2017;65;33.084;18
Monday/May 1/2017;63;32.474;17
Tuesday/May 2/2017;70;35.498;21
Wednesday/May 3/2017;70;35.498;21
Thursday/May 4/2017;67;34.280;19
Friday/May 5/2017;68;34.885;20
Saturday/May 6/2017;67;34.276;19
Sunday/May 7/2017;67;33.687;19
Monday/May 8/2017;65;33.077;18
Tuesday/May 9/2017;67;34.275;19
Wednesday/May 10/2017;68;34.883;20
Thursday/May 11/2017;69;34.883;20
Friday/May 12/2017;66;33.665;18
Saturday/May 13/2017;69;34.882;20
Sunday/May 14/2017;61;31.851;16
Monday/May 15/2017;64;32.459;17
Tuesday/May 16/2017;68;34.881;20
Wednesday/May 17/2017;69;34.878;20
Thursday/May 18/2017;69;34.877;20
Friday/May 19/2017;71;35.486;21
Saturday/May 20/2017;72;36.093;22
Sunday/May 21/2017;62;31.847;16
Monday/May 22/2017;65;33.065;18
Tuesday/May 23/2017;66;33.655;18
Wednesday/May 24/2017;70;35.482;21
Thursday/May 25/2017;72;36.090;22
Friday/May 26/2017;70;34.872;20
Saturday/May 27/2017;70;34.871;20
Sunday/May 28/2017;65;33.061;18
Monday/May 29/2017;64;32.452;17
Tuesday/May 30/2017;67;34.257;19
Wednesday/May 31/2017;74;36.690;23
Thursday/June 1/2017;69;34.862;20
Friday/June 2/2017;67;34.250;19
Saturday/June 3/2017;68;34.859;20
Sunday/June 4/2017;64;32.446;17
Monday/June 5/2017;67;33.663;19
Tuesday/June 6/2017;70;35.465;21
Wednesday/June 7/2017;69;34.854;20
Thursday/June 8/2017;68;34.854;20
Friday/June 9/2017;67;34.245;19
Saturday/June 10/2017;70;35.461;21
Sunday/June 11/2017;65;33.047;18
Monday/June 12/2017;63;32.437;17
Tuesday/June 13/2017;68;34.242;19
Wednesday/June 14/2017;72;36.067;22
Thursday/June 15/2017;70;35.456;21
Friday/June 16/2017;69;34.847;20
Saturday/June 17/2017;67;34.237;19
Sunday/June 18/2017;63;32.430;17
Monday/June 19/2017;65;33.038;18
Tuesday/June 20/2017;67;34.236;19
Wednesday/June 21/2017;67;34.235;19
Thursday/June 22/2017;67;34.234;19
Friday/June 23/2017;71;35.451;21
Saturday/June 24/2017;73;36.059;22
Sunday/June 25/2017;66;33.031;18
Monday/June 26/2017;66;33.031;18
Tuesday/June 27/2017;66;33.620;18
Wednesday/June 28/2017;70;35.445;21
Thursday/June 29/2017;69;34.836;20
Friday/June 30/2017;71;35.444;21
Saturday/July 1/2017;69;34.835;20
Sunday/July 2/2017;68;33.636;19
Monday/July 3/2017;61;31.809;16
Tuesday/July 4/2017;72;36.050;22
Wednesday/July 5/2017;68;34.831;20
Thursday/July 6/2017;69;34.826;20
Friday/July 7/2017;68;34.217;19
Saturday/July 8/2017;71;35.433;21
Sunday/July 9/2017;68;34.243;20
Monday/July 10/2017;67;33.634;19
Tuesday/July 11/2017;70;34.823;20
Wednesday/July 12/2017;68;34.822;20
Thursday/July 13/2017;71;35.430;21
Friday/July 14/2017;68;34.820;20
Saturday/July 15/2017;66;33.600;18
Sunday/July 16/2017;66;33.019;18
Monday/July 17/2017;63;32.409;17
Tuesday/July 18/2017;69;34.814;20
Wednesday/July 19/2017;68;34.812;20
Thursday/July 20/2017;70;34.812;20
Friday/July 21/2017;68;34.808;20
Saturday/July 22/2017;70;35.416;21
Sunday/July 23/2017;61;31.790;16
Monday/July 24/2017;65;33.007;18
Tuesday/July 25/2017;73;36.021;22
Wednesday/July 26/2017;68;34.802;20
Thursday/July 27/2017;68;34.800;20
Friday/July 28/2017;68;34.189;19
Saturday/July 29/2017;66;34.188;19
Sunday/July 30/2017;65;33.000;18
Monday/July 31/2017;66;33.000;18
Tuesday/August 1/2017;66;33.576;18
Wednesday/August 2/2017;68;34.185;19
Thursday/August 3/2017;70;35.401;21
Friday/August 4/2017;72;36.010;22
Saturday/August 5/2017;68;34.183;19
Sunday/August 6/2017;64;32.387;17
Monday/August 7/2017;64;32.387;17
Tuesday/August 8/2017;68;34.787;20
Wednesday/August 9/2017;65;33.569;18
Thursday/August 10/2017;72;36.004;22
Friday/August 11/2017;67;34.176;19
Saturday/August 12/2017;68;34.784;20
Sunday/August 13/2017;65;32.995;18
Monday/August 14/2017;62;31.775;16
Tuesday/August 15/2017;68;34.170;19
Wednesday/August 16/2017;68;34.166;19
Thursday/August 17/2017;69;34.775;20
Friday/August 18/2017;69;34.774;20
Saturday/August 19/2017;72;35.991;22
Sunday/August 20/2017;63;32.379;17
Monday/August 21/2017;64;32.379;17
Tuesday/August 22/2017;67;34.162;19
Wednesday/August 23/2017;69;34.771;20
Thursday/August 24/2017;68;34.161;19
Friday/August 25/2017;67;34.160;19
Saturday/August 26/2017;69;34.766;20
Sunday/August 27/2017;61;31.759;16
Monday/August 28/2017;63;32.366;17
Tuesday/August 29/2017;69;34.763;20
Wednesday/August 30/2017;68;34.763;20
Thursday/August 31/2017;68;34.153;19
Friday/September 1/2017;70;35.370;21
Saturday/September 2/2017;66;34.152;19
Sunday/September 3/2017;63;32.362;17
Monday/September 4/2017;66;32.969;18
Tuesday/September 5/2017;67;34.143;19
Wednesday/September 6/2017;66;34.142;19
Thursday/September 7/2017;68;34.750;20
Friday/September 8/2017;74;36.577;23
Saturday/September 9/2017;68;34.138;19
Sunday/September 10/2017;62;31.743;16
Monday/September 11/2017;62;31.742;16
Tuesday/September 12/2017;71;35.354;21
Wednesday/September 13/2017;69;34.740;20
Thursday/September 14/2017;64;32.909;17
Friday/September 15/2017;69;34.732;20
Saturday/September 16/2017;69;34.732;20
Sunday/September 17/2017;66;32.951;18
Monday/September 18/2017;66;32.949;18
Tuesday/September 19/2017;67;34.121;19
Wednesday/September 20/2017;69;34.726;20
Thursday/September 21/2017;68;34.117;19
Friday/September 22/2017;67;34.110;19
Saturday/September 23/2017;69;34.715;20
Sunday/September 24/2017;64;32.336;17
Monday/September 25/2017;68;33.554;19
Tuesday/September 26/2017;70;35.318;21
Wednesday/September 27/2017;70;35.309;21
Thursday/September 28/2017;69;34.692;20
Friday/September 29/2017;67;34.082;19
Saturday/September 30/2017;69;34.681;20
Sunday/October 1/2017;66;32.934;18
Monday/October 2/2017;63;32.325;17
Tuesday/October 3/2017;70;34.668;20
Wednesday/October 4/2017;68;34.050;19
Thursday/October 5/2017;68;34.049;19
Friday/October 6/2017;68;34.022;19
Saturday/October 7/2017;62;32.189;16
Sunday/October 8/2017;64;32.314;17
Monday/October 9/2017;65;32.923;18
Tuesday/October 10/2017;66;33.401;18
Wednesday/October 11/2017;66;33.397;18
Thursday/October 12/2017;67;33.999;19
Friday/October 13/2017;61;32.169;16
Saturday/October 14/2017;61;32.164;16
Sunday/October 15/2017;61;31.694;16
Monday/October 16/2017;64;32.296;17
Tuesday/October 17/2017;62;32.148;16
Wednesday/October 18/2017;61;32.147;16
Thursday/October 19/2017;62;32.147;16
Friday/October 20/2017;61;31.537;15
Saturday/October 21/2017;60;31.536;15
Sunday/October 22/2017;63;32.285;17
Monday/October 23/2017;70;34.719;21
Tuesday/October 24/2017;66;33.353;18
Wednesday/October 25/2017;63;32.744;17
Thursday/October 26/2017;64;32.743;17
Friday/October 27/2017;60;31.521;15
Saturday/October 28/2017;65;33.345;18
Sunday/October 29/2017;62;31.636;16
Monday/October 30/2017;66;32.847;18
Tuesday/October 31/2017;61;32.123;16
Wednesday/November 1/2017;64;32.730;17
Thursday/November 2/2017;62;32.120;16
Friday/November 3/2017;64;32.728;17
Saturday/November 4/2017;65;33.336;18
Sunday/November 5/2017;50;34.008;20
Monday/November 6/2017;49;33.393;19
Tuesday/November 7/2017;62;32.114;16
Wednesday/November 8/2017;63;32.722;17
Thursday/November 9/2017;60;31.504;15
Friday/November 10/2017;65;33.329;18
Saturday/November 11/2017;61;32.108;16
Sunday/November 12/2017;49;33.372;19
Monday/November 13/2017;43;31.537;16
Tuesday/November 14/2017;63;32.103;16
Wednesday/November 15/2017;65;33.319;18
Thursday/November 16/2017;64;32.708;17
Friday/November 17/2017;62;32.096;16
Saturday/November 18/2017;65;33.314;18
Sunday/November 19/2017;51;33.959;20
Monday/November 20/2017;47;32.735;18
Tuesday/November 21/2017;63;32.704;17
Wednesday/November 22/2017;63;32.091;16
Thursday/November 23/2017;66;33.309;18
Friday/November 24/2017;61;32.090;16
Saturday/November 25/2017;65;33.304;18
Sunday/November 26/2017;51;33.942;20
Monday/November 27/2017;50;33.332;19
Tuesday/November 28/2017;63;32.084;16
Wednesday/November 29/2017;63;32.691;17
Thursday/November 30/2017;60;31.470;15
Friday/December 1/2017;60;31.470;15
Saturday/December 2/2017;62;32.078;16
Sunday/December 3/2017;47;32.713;18
Monday/December 4/2017;48;33.320;19
Tuesday/December 5/2017;49;33.312;19
Wednesday/December 6/2017;46;32.092;17
Thursday/December 7/2017;50;33.302;19
Friday/December 8/2017;46;32.082;17
Saturday/December 9/2017;47;32.682;18
Sunday/December 10/2017;47;32.680;18
Monday/December 11/2017;47;32.674;18
Tuesday/December 12/2017;49;33.281;19
Wednesday/December 13/2017;48;33.275;19
Thursday/December 14/2017;47;32.662;18
Friday/December 15/2017;49;33.268;19
Saturday/December 16/2017;46;32.049;17
Sunday/December 17/2017;50;33.869;20
Monday/December 18/2017;48;32.650;18
Tuesday/December 19/2017;45;32.033;17
Wednesday/December 20/2017;58;30.204;14
Thursday/December 21/2017;53;34.463;21
Friday/December 22/2017;46;32.026;17
Saturday/December 23/2017;48;32.631;18
Sunday/December 24/2017;50;33.847;20
Monday/December 25/2017;61;31.407;16
Tuesday/December 26/2017;49;33.234;19
Wednesday/December 27/2017;51;33.836;20
Thursday/December 28/2017;50;33.227;19
Friday/December 29/2017;49;33.223;19
Saturday/December 30/2017;46;32.003;17
Sunday/December 31/2017;47;32.607;18
Monday/January 1/2018;56;29.562;13
Tuesday/January 2/2018;48;33.211;19
Wednesday/January 3/2018;47;32.602;18
Thursday/January 4/2018;48;32.600;18
Friday/January 5/2018;47;32.598;18
Saturday/January 6/2018;64;31.985;17
Sunday/January 7/2018;46;31.979;17
Monday/January 8/2018;48;32.581;18
Tuesday/January 9/2018;47;32.580;18
Wednesday/January 10/2018;51;33.793;20
Thursday/January 11/2018;46;31.966;17
Friday/January 12/2018;60;30.741;15
Saturday/January 13/2018;49;33.176;19
Sunday/January 14/2018;50;33.172;19
Monday/January 15/2018;46;32.561;18
Tuesday/January 16/2018;48;33.163;19
Wednesday/January 17/2018;47;32.551;18
Thursday/January 18/2018;47;32.549;18
Friday/January 19/2018;60;30.721;15
Saturday/January 20/2018;47;32.546;18
Sunday/January 21/2018;50;33.764;20
Monday/January 22/2018;59;30.712;15
Tuesday/January 23/2018;45;31.930;17
Wednesday/January 24/2018;60;30.705;15
Thursday/January 25/2018;49;33.141;19
Friday/January 26/2018;52;33.746;20
Saturday/January 27/2018;60;30.700;15
Sunday/January 28/2018;47;32.524;18
Monday/January 29/2018;48;32.523;18
Tuesday/January 30/2018;62;31.302;16
Wednesday/January 31/2018;61;31.301;16
Thursday/February 1/2018;47;32.516;18
Friday/February 2/2018;44;31.297;16
Saturday/February 3/2018;60;30.683;15
Sunday/February 4/2018;45;31.901;17
Monday/February 5/2018;63;31.897;17
Tuesday/February 6/2018;46;31.897;17
Wednesday/February 7/2018;60;30.675;15
Thursday/February 8/2018;49;33.110;19
Friday/February 9/2018;47;32.500;18
Saturday/February 10/2018;58;30.062;14
Sunday/February 11/2018;60;30.668;15
Monday/February 12/2018;56;29.449;13
Tuesday/February 13/2018;59;30.662;15
Wednesday/February 14/2018;47;32.488;18
Thursday/February 15/2018;64;31.877;17
Friday/February 16/2018;59;30.050;14
Saturday/February 17/2018;46;31.875;17
Sunday/February 18/2018;46;31.875;17
Monday/February 19/2018;48;32.480;18
Tuesday/February 20/2018;47;32.480;18
Wednesday/February 21/2018;59;30.645;15
Thursday/February 22/2018;48;33.081;19
Friday/February 23/2018;57;29.423;13
Saturday/February 24/2018;49;33.077;19
Sunday/February 25/2018;63;31.856;17
Monday/February 26/2018;64;31.856;17
Tuesday/February 27/2018;62;31.243;16
Wednesday/February 28/2018;56;29.415;13
Thursday/March 1/2018;62;31.234;16
Friday/March 2/2018;50;33.061;19
Saturday/March 3/2018;57;30.012;14
Sunday/March 4/2018;58;30.012;14
Monday/March 5/2018;48;32.444;18
Tuesday/March 6/2018;50;33.053;19
Wednesday/March 7/2018;47;32.442;18
Thursday/March 8/2018;63;31.832;17
Friday/March 9/2018;62;31.220;16
Saturday/March 10/2018;57;29.393;13
Sunday/March 11/2018;58;30.000;14
Monday/March 12/2018;49;33.045;19
Tuesday/March 13/2018;59;30.600;15
Wednesday/March 14/2018;50;33.644;20
Thursday/March 15/2018;62;31.201;16
Friday/March 16/2018;60;30.590;15
Saturday/March 17/2018;61;30.585;15
Sunday/March 18/2018;59;29.974;14
Monday/March 19/2018;57;29.966;14
Tuesday/March 20/2018;57;29.964;14
Wednesday/March 21/2018;61;30.569;15
Thursday/March 22/2018;60;30.567;15
Friday/March 23/2018;61;31.171;16
Saturday/March 24/2018;60;30.562;15
Sunday/March 25/2018;60;30.559;15
Monday/March 26/2018;63;31.775;17
Tuesday/March 27/2018;62;31.158;16
Wednesday/March 28/2018;59;29.940;14
